dataset,model,mitigation,seed,accuracy,cfs,sex_abs_spd,sex_abs_eod,race_abs_spd,race_abs_eod,max_marginal_abs_spd,max_marginal_abs_eod,intersectional_pr_range,intersectional_tpr_range,intersectional_fpr_range,n_intersectional_cells,min_cell_n,runtime_seconds,status,analysis_id,cross_label,intersectional,attr_a_abs_spd,attr_a_abs_eod,attr_b_abs_spd,attr_b_abs_eod,subgroup_pr_range,subgroup_tpr_range,subgroup_fpr_range,n_subgroup_cells
acs_income,xgboost,baseline,53,0.803,,,,,,0.20803984232656864,0.10747116925714717,,,,,1869,0.2732420999999974,success,acs_sex_age,sex x age_group,False,0.09256757973598434,0.010325354383430074,0.20803984232656864,0.10747116925714717,0.29366766445418124,0.15972187650387482,0.09349498054114819,4
acs_income,xgboost,baseline,54,0.8146,,,,,,0.21073593456928263,0.10806391211715594,,,,,1854,0.27765809999999647,success,acs_sex_age,sex x age_group,False,0.07384894351930227,0.021294160735674028,0.21073593456928263,0.10806391211715594,0.28430933758892246,0.14995564811600903,0.10507310212542344,4
acs_income,xgboost,baseline,55,0.8132,,,,,,0.22262828493697367,0.11372370506674656,,,,,1824,0.2821762000000021,success,acs_sex_age,sex x age_group,False,0.08082296315787002,0.002713930004322185,0.22262828493697367,0.11372370506674656,0.30038556246759973,0.1309202424931325,0.10907768462680284,4
acs_income,xgboost,baseline,56,0.8162,,,,,,0.21181154944155994,0.11752559785916061,,,,,1888,0.2791807999999989,success,acs_sex_age,sex x age_group,False,0.07683024608662758,0.008212288624895203,0.21181154944155994,0.11752559785916061,0.28069652656143346,0.12372105942519163,0.08257223260981762,4
acs_income,xgboost,baseline,57,0.816,,,,,,0.2066226443895558,0.10547802553391772,,,,,1829,0.2961348999999984,success,acs_sex_age,sex x age_group,False,0.07399678280093003,0.01156166766185307,0.2066226443895558,0.10547802553391772,0.286232104165401,0.17322337042925273,0.08465175486452083,4
acs_income,xgboost,baseline,58,0.8098,,,,,,0.20122760149652458,0.08393254699680652,,,,,1891,0.274546100000002,success,acs_sex_age,sex x age_group,False,0.0828254434304625,0.006806865763241965,0.20122760149652458,0.08393254699680652,0.2797008908723411,0.1140665528222643,0.10797004414025692,4
acs_income,xgboost,baseline,59,0.8122,,,,,,0.21387072762402287,0.09126421830794873,,,,,1857,0.2782436999999973,success,acs_sex_age,sex x age_group,False,0.06836877564079946,0.010631659533262727,0.21387072762402287,0.09126421830794873,0.2795216204448853,0.14886103778648685,0.10333431314912797,4
acs_income,xgboost,baseline,60,0.8174,,,,,,0.1961688013763379,0.06836814146122383,,,,,1869,0.2827087000000006,success,acs_sex_age,sex x age_group,False,0.08459931880984511,0.009597691022601218,0.1961688013763379,0.06836814146122383,0.2774195908756205,0.0843358867890871,0.09272018983085259,4
acs_income,xgboost,baseline,61,0.8171,,,,,,0.20898885353656033,0.11006883567688419,,,,,1882,0.2741881000000035,success,acs_sex_age,sex x age_group,False,0.07762476032195514,0.001201280313211095,0.20898885353656033,0.11006883567688419,0.2799719670088373,0.12118644067796613,0.09738472159861727,4
acs_income,xgboost,baseline,62,0.8186,,,,,,0.20262149521425177,0.09884968564510221,,,,,1867,0.27463640000000566,success,acs_sex_age,sex x age_group,False,0.09257142857142858,0.012551725196729757,0.20262149521425177,0.09884968564510221,0.2890760166970587,0.11883763344819376,0.09501282254491955,4
acs_income,xgboost,baseline,63,0.8088,,,,,,0.2130358144703623,0.11704795583300254,,,,,1803,0.2780467999999985,success,acs_sex_age,sex x age_group,False,0.05619804963854014,0.015484987972311015,0.2130358144703623,0.11704795583300254,0.27365609333877916,0.17087380114695183,0.08761298955013648,4
acs_income,xgboost,baseline,64,0.8153,,,,,,0.21290641525555953,0.11505835230727057,,,,,1880,0.2770526999999987,success,acs_sex_age,sex x age_group,False,0.0783282531851992,0.01703955567028015,0.21290641525555953,0.11505835230727057,0.29237543679758227,0.1657397003745319,0.08973165152736992,4
acs_income,xgboost,baseline,65,0.8159,,,,,,0.2041128421931679,0.09465251064988989,,,,,1908,0.2804780999999963,success,acs_sex_age,sex x age_group,False,0.08812071395239496,0.001567170941633389,0.2041128421931679,0.09465251064988989,0.2926507640913969,0.12238129082478766,0.09555511890293454,4
acs_income,xgboost,baseline,66,0.8118,,,,,,0.20729368186531405,0.09532988389541774,,,,,1880,0.2755907000000022,success,acs_sex_age,sex x age_group,False,0.07890263074494086,0.00707569457569468,0.20729368186531405,0.09532988389541774,0.28231445021673673,0.12411756018313391,0.08396534101105622,4
acs_income,xgboost,baseline,67,0.8189,,,,,,0.20295615242408116,0.08511945950651134,,,,,1826,0.2826445999999976,success,acs_sex_age,sex x age_group,False,0.08108468784255646,0.0068281380109337375,0.20295615242408116,0.08511945950651134,0.2811921419615418,0.13668499607227025,0.09792819734189617,4
acs_income,xgboost,baseline,68,0.813,,,,,,0.21693202858513244,0.08856317626511512,,,,,1833,0.2789623999999975,success,acs_sex_age,sex x age_group,False,0.07542190152023859,0.014606780770621053,0.21693202858513244,0.08856317626511512,0.2903447169950595,0.10962657651399377,0.12442467465627527,4
acs_income,xgboost,baseline,69,0.8107,,,,,,0.20723807173775377,0.09983078828264103,,,,,1840,0.2754473000000033,success,acs_sex_age,sex x age_group,False,0.07551284040643907,0.009831376452669072,0.20723807173775377,0.09983078828264103,0.2802875589232411,0.1231171917654238,0.09405264104922229,4
acs_income,xgboost,baseline,70,0.816,,,,,,0.19316845471932248,0.08921829852152341,,,,,1824,0.2714689999999962,success,acs_sex_age,sex x age_group,False,0.07252131232831677,0.0017389965952406827,0.19316845471932248,0.08921829852152341,0.26702358923132347,0.12246903529685405,0.07207456461334331,4
acs_income,xgboost,baseline,71,0.8068,,,,,,0.21282523319678698,0.10418321529804253,,,,,1886,0.2865178000000057,success,acs_sex_age,sex x age_group,False,0.06533833538409389,0.0005579272365809906,0.21282523319678698,0.10418321529804253,0.277226766452101,0.16540450498063275,0.11339207961849472,4
bank_uci,logistic_regression,baseline,42,0.9014323865015781,,,,,,0.047991465540633466,0.0743489828276585,,,,,733,0.2623117999999991,success,bank_age_job,age_group x job_group,False,0.047991465540633466,0.0743489828276585,0.01172338638915359,0.03753049177885781,0.06333202366839959,0.1575100806451613,0.03212341444398808,4
bank_uci,logistic_regression,baseline,43,0.9013109978150037,,,,,,0.047153006861348816,0.08882113821138213,,,,,744,0.3010219999999961,success,bank_age_job,age_group x job_group,False,0.047153006861348816,0.08882113821138213,0.009602336021789282,0.01937132634807054,0.05562817466541955,0.12365894974590624,0.022137860846808716,4
bank_uci,logistic_regression,baseline,44,0.8998543335761107,,,,,,0.05967810339410284,0.08676981765309794,,,,,725,0.2571474000000009,success,bank_age_job,age_group x job_group,False,0.05967810339410284,0.08676981765309794,0.015959411465303462,0.06506024096385543,0.07662552679108971,0.16345381526104416,0.03608474195156765,4
bank_uci,logistic_regression,baseline,45,0.8992473901432386,,,,,,0.05466939985022584,0.12667947267321003,,,,,736,0.24497869999999722,success,bank_age_job,age_group x job_group,False,0.05466939985022584,0.12667947267321003,0.00445586346378353,0.005044300498845938,0.07006919512398765,0.15681991540115112,0.026756358548724154,4
bank_uci,logistic_regression,baseline,46,0.9000971109492595,,,,,,0.05466233056158615,0.09347434085481751,,,,,725,0.2359328000000005,success,bank_age_job,age_group x job_group,False,0.05466233056158615,0.09347434085481751,0.010454422089798812,0.03174159527835618,0.0711737049244593,0.15974184014950674,0.03308488388492723,4
bank_uci,logistic_regression,baseline,47,0.8958485069191552,,,,,,0.05023546068412646,0.0777043917585454,,,,,747,0.23586600000000146,success,bank_age_job,age_group x job_group,False,0.05023546068412646,0.0777043917585454,0.013537860985634913,0.042849767681982454,0.06259049804660821,0.1216873706004141,0.0322042451906419,4
bank_uci,logistic_regression,baseline,48,0.8988832240835154,,,,,,0.05729838620830585,0.09717868338557992,,,,,713,0.2384245000000078,success,bank_age_job,age_group x job_group,False,0.05729838620830585,0.09717868338557992,0.00608989310995274,0.008324340989671664,0.06808238558705598,0.11931818181818182,0.03348267801899391,4
bank_uci,logistic_regression,baseline,49,0.9011896091284293,,,,,,0.04854007816177396,0.06109845898888408,,,,,778,0.26117600000000607,success,bank_age_job,age_group x job_group,False,0.04854007816177396,0.06109845898888408,0.01469067205464954,0.038345988387127106,0.0639274954591196,0.11936612965093976,0.026681032550215207,4
bank_uci,logistic_regression,baseline,50,0.9021607186210245,,,,,,0.05519572778027214,0.08294014345259504,,,,,750,0.2514493000000044,success,bank_age_job,age_group x job_group,False,0.05519572778027214,0.08294014345259504,0.014169234150777504,0.054398228894873196,0.07884129263779753,0.1430817610062893,0.03733820266700785,4
bank_uci,logistic_regression,baseline,51,0.8976693372177713,,,,,,0.04661930734159421,0.08535752812853398,,,,,705,0.20734319999999684,success,bank_age_job,age_group x job_group,False,0.04661930734159421,0.08535752812853398,0.005087058979093569,0.02982925515114357,0.0648124704350844,0.16101311623699685,0.022932242203812223,4
bank_uci,logistic_regression,baseline,52,0.9003398883224083,,,,,,0.04252157030268768,0.05095896520963428,,,,,673,0.18114700000000994,success,bank_age_job,age_group x job_group,False,0.04252157030268768,0.03595570720401725,0.01070752518113241,0.05095896520963428,0.05916827847880213,0.0902363618230777,0.029683740497287003,4
bank_uci,logistic_regression,baseline,53,0.9015537751881525,,,,,,0.060632618112219205,0.09771769644900868,,,,,713,0.26493690000000925,success,bank_age_job,age_group x job_group,False,0.060632618112219205,0.09771769644900868,0.013015467435623013,0.04450418160095579,0.07423629685832799,0.1548460724823248,0.03063675592932779,4
bank_uci,logistic_regression,baseline,54,0.8970623937848993,,,,,,0.047261191843730274,0.07632103141615823,,,,,742,0.17591450000000464,success,bank_age_job,age_group x job_group,False,0.047261191843730274,0.07632103141615823,0.008708110533968146,0.018377208530009903,0.06444587553421931,0.12743478260869567,0.030302977134595684,4
bank_uci,logistic_regression,baseline,55,0.8982762806506434,,,,,,0.061821512044521534,0.09586312153586635,,,,,721,0.24688279999999452,success,bank_age_job,age_group x job_group,False,0.061821512044521534,0.09586312153586635,0.0067094697371679266,0.027491952440317796,0.08608720968390654,0.18433388157894737,0.03863272505492525,4
bank_uci,logistic_regression,baseline,56,0.8988832240835154,,,,,,0.06149198975671891,0.1439362061352243,,,,,763,0.2016362999999899,success,bank_age_job,age_group x job_group,False,0.06149198975671891,0.1439362061352243,0.008360552915008361,0.0037187870889670016,0.07667543427037099,0.2113645965356992,0.02897929493674175,4
bank_uci,logistic_regression,baseline,57,0.9033746054867686,,,,,,0.04999497018397918,0.07388585886376756,,,,,702,0.27078920000001006,success,bank_age_job,age_group x job_group,False,0.04999497018397918,0.07388585886376756,0.007134093791281923,0.015464971467871153,0.0669867150353729,0.12386877828054299,0.026848245898519685,4
bank_uci,logistic_regression,baseline,58,0.9032532168001942,,,,,,0.053709515751250714,0.11818181818181817,,,,,746,0.25214989999999204,success,bank_age_job,age_group x job_group,False,0.053709515751250714,0.11818181818181817,0.011561698095578755,0.031010578374866177,0.06228856200753683,0.16101163321167883,0.01880504552918346,4
bank_uci,logistic_regression,baseline,59,0.8973051711580481,,,,,,0.05510635159405377,0.07597402597402597,,,,,750,0.2471228999999937,success,bank_age_job,age_group x job_group,False,0.05510635159405377,0.07597402597402597,0.00833431977359192,0.027826879779692254,0.0748990646966622,0.11765447667087009,0.0442468754026543,4
bank_uci,logistic_regression,baseline,60,0.8965768390386016,,,,,,0.050315667126203396,0.06279737553872852,,,,,746,0.2535467999999952,success,bank_age_job,age_group x job_group,False,0.050315667126203396,0.06279737553872852,0.010206778239582104,0.03268119577132453,0.06061193577703726,0.10824175824175827,0.03323628173825899,4
bank_uci,logistic_regression,baseline,61,0.8980335032774945,,,,,,0.05301118812246107,0.04881277405476955,,,,,734,0.265935099999993,success,bank_age_job,age_group x job_group,False,0.05301118812246107,0.04881277405476955,0.007220458966011818,0.019507110416201318,0.07301968492740261,0.11075969121288418,0.03738354457805221,4
bank_uci,logistic_regression,baseline,62,0.9009468317552805,,,,,,0.04651405660039494,0.0632581638291714,,,,,751,0.24633000000000038,success,bank_age_job,age_group x job_group,False,0.04651405660039494,0.0632581638291714,0.006148572419097456,0.01094611002148127,0.07062826286215279,0.15527302580487698,0.0285689226825898,4
bank_uci,logistic_regression,baseline,63,0.8994901675163874,,,,,,0.04226084708716111,0.0681700697854743,,,,,681,0.20332890000000248,success,bank_age_job,age_group x job_group,False,0.04226084708716111,0.0681700697854743,0.009840620519712198,0.03943452380952381,0.05623928675217063,0.15126924677486478,0.021592560153386224,4
bank_uci,logistic_regression,baseline,64,0.9021607186210245,,,,,,0.05914836135959707,0.10094855139705122,,,,,752,0.2133831000000015,success,bank_age_job,age_group x job_group,False,0.05914836135959707,0.10094855139705122,0.010106393515457196,0.02852490287761414,0.08485953338321334,0.1685811923583663,0.03566887881760441,4
bank_uci,logistic_regression,baseline,65,0.9003398883224083,,,,,,0.0526439669633475,0.09393342373922164,,,,,721,0.25055710000000886,success,bank_age_job,age_group x job_group,False,0.0526439669633475,0.09393342373922164,0.008307291889371758,0.012690980206344571,0.06236068583064024,0.1424357271235446,0.028962515175012832,4
bank_uci,logistic_regression,baseline,66,0.8998543335761107,,,,,,0.06438136270608799,0.16066479063961236,,,,,748,0.24360240000000033,success,bank_age_job,age_group x job_group,False,0.06438136270608799,0.16066479063961236,0.007820971755976625,0.006603156813299704,0.0911360749601339,0.26644444444444443,0.029998507934590697,4
bank_uci,logistic_regression,baseline,67,0.8999757222626851,,,,,,0.051620316825477366,0.10510323010323011,,,,,745,0.19670469999999796,success,bank_age_job,age_group x job_group,False,0.051620316825477366,0.10510323010323011,0.013645807054116381,0.03497023809523808,0.06775844745815937,0.15003293807641632,0.026443057932782465,4
bank_uci,logistic_regression,baseline,68,0.9016751638747269,,,,,,0.0508283723646462,0.0960933943824136,,,,,735,0.25537020000000155,success,bank_age_job,age_group x job_group,False,0.0508283723646462,0.0960933943824136,0.005596372343498898,0.01679272067208115,0.07135979100320139,0.1309418550797861,0.025935611176566377,4
bank_uci,logistic_regression,baseline,69,0.9026462733673222,,,,,,0.04553174826849166,0.05935469323329848,,,,,735,0.24011540000000764,success,bank_age_job,age_group x job_group,False,0.04553174826849166,0.05935469323329848,0.008558509065681938,0.02060459379581578,0.06839771058703666,0.12992142266335813,0.024319040720670152,4
bank_uci,logistic_regression,baseline,70,0.9025248846807478,,,,,,0.05340492552095738,0.08035492678083891,,,,,768,0.2868990999999994,success,bank_age_job,age_group x job_group,False,0.05340492552095738,0.08035492678083891,0.011394070584240572,0.03462863132674451,0.06611194735914966,0.14196509704326757,0.028950233894249708,4
bank_uci,logistic_regression,baseline,71,0.9010682204418549,,,,,,0.05366168740823593,0.06004533086887609,,,,,775,0.25667860000000076,success,bank_age_job,age_group x job_group,False,0.05366168740823593,0.06004533086887609,0.008678287424101455,0.039058559820678046,0.07132873887335538,0.10537226277372264,0.03569092763858972,4
bank_uci,xgboost,baseline,42,0.9037387715464918,,,,,,0.06087604589873879,0.11768025583832736,,,,,733,0.37006649999999297,success,bank_age_job,age_group x job_group,False,0.06087604589873879,0.11768025583832736,0.008589098868750533,0.001350017689886962,0.08616538538717461,0.20253696236559138,0.02979544145788067,4
bank_uci,xgboost,baseline,43,0.9020393299344501,,,,,,0.07521515258487418,0.12585365853658537,,,,,744,0.36408020000000363,success,bank_age_job,age_group x job_group,False,0.07521515258487418,0.12585365853658537,0.00434607470747983,0.006207745742629445,0.09650111446127271,0.18851015536336244,0.03975261524517437,4
bank_uci,xgboost,baseline,44,0.8998543335761107,,,,,,0.07315306785246804,0.11866358846612848,,,,,725,0.3580656000000033,success,bank_age_job,age_group x job_group,False,0.07315306785246804,0.11866358846612848,0.01926544960184612,0.07171009619874846,0.10088801926550271,0.21604650646786042,0.048112989268756866,4
bank_uci,xgboost,baseline,45,0.9003398883224083,,,,,,0.08013155700779294,0.17995947688340394,,,,,736,0.3543473000000006,success,bank_age_job,age_group x job_group,False,0.08013155700779294,0.17995947688340394,0.00047282573304504444,0.02570545752363934,0.10940761459463971,0.2514537590795274,0.04551613969128168,4
bank_uci,xgboost,baseline,46,0.9027676620538966,,,,,,0.07537468658453186,0.17290207991509224,,,,,725,0.35239060000000677,success,bank_age_job,age_group x job_group,False,0.07537468658453186,0.17290207991509224,0.006227742049678443,0.0002515477172044811,0.10510899112287161,0.2874744665131036,0.043238287874566135,4
bank_uci,xgboost,baseline,47,0.8969410050983249,,,,,,0.07627013124943825,0.13077914901455148,,,,,747,0.354201400000008,success,bank_age_job,age_group x job_group,False,0.07627013124943825,0.13077914901455148,0.017264704785736565,0.045924086192542596,0.10011372970240727,0.24993584260051327,0.050509732863036234,4
bank_uci,xgboost,baseline,48,0.9002184996358339,,,,,,0.06894954554612143,0.1573667711598746,,,,,713,0.3507280000000037,success,bank_age_job,age_group x job_group,False,0.06894954554612143,0.1573667711598746,0.003804311167441579,0.020507214895992443,0.08702797701673606,0.19392292490118573,0.03355951189092611,4
bank_uci,xgboost,baseline,49,0.9032532168001942,,,,,,0.06548230151031662,0.08162095399896815,,,,,778,0.35410640000000626,success,bank_age_job,age_group x job_group,False,0.06548230151031662,0.08162095399896815,0.008928091369323023,0.01763087989844614,0.09103881011798501,0.1341580360567702,0.0478160681193209,4
bank_uci,xgboost,baseline,50,0.9010682204418549,,,,,,0.06905773892226401,0.10681717199500668,,,,,750,0.35108749999999134,success,bank_age_job,age_group x job_group,False,0.06905773892226401,0.10681717199500668,0.011266074683128749,0.04594734124935468,0.1049254126008526,0.197988803649181,0.05439199619502182,4
bank_uci,xgboost,baseline,51,0.8980335032774945,,,,,,0.057901991370069156,0.07686294537931179,,,,,705,0.36853260000000887,success,bank_age_job,age_group x job_group,False,0.057901991370069156,0.07686294537931179,0.001875416168838226,0.030293740594169755,0.08981867675157072,0.1994572591587517,0.03966542062369502,4
bank_uci,xgboost,baseline,52,0.8992473901432386,,,,,,0.06755554191290933,0.11847893731625142,,,,,673,0.3514769999999885,success,bank_age_job,age_group x job_group,False,0.06755554191290933,0.11847893731625142,0.00681475896508707,0.029512340172465068,0.10533644318263001,0.23592300787872747,0.049819939086881364,4
bank_uci,xgboost,baseline,53,0.8992473901432386,,,,,,0.07372429849008875,0.13108746862923215,,,,,713,0.3503098999999992,success,bank_age_job,age_group x job_group,False,0.07372429849008875,0.13108746862923215,0.013115883504859274,0.04062126642771807,0.09782311094509478,0.21619890917923465,0.04645350538971059,4
bank_uci,xgboost,baseline,54,0.898154891964069,,,,,,0.05567556952081697,0.07638376962529603,,,,,742,0.3562888000000015,success,bank_age_job,age_group x job_group,False,0.05567556952081697,0.07638376962529603,0.009871834620933155,0.017668240079105946,0.08292644849052554,0.17265217391304347,0.03939071206995775,4
bank_uci,xgboost,baseline,55,0.9000971109492595,,,,,,0.0885486078091271,0.16349372104854476,,,,,721,0.35411200000000065,success,bank_age_job,age_group x job_group,False,0.0885486078091271,0.16349372104854476,0.012244508118433618,0.050443778724671096,0.12514359087413313,0.2923108552631579,0.05829030566394293,4
bank_uci,xgboost,baseline,56,0.8985190580237922,,,,,,0.0855102778916634,0.17816566664069197,,,,,763,0.3455246000000045,success,bank_age_job,age_group x job_group,False,0.0855102778916634,0.17816566664069197,0.009481546610259482,0.004430895254939338,0.1139377500136994,0.3014152936206168,0.047355824226105625,4
bank_uci,xgboost,baseline,57,0.902889050740471,,,,,,0.06775596509559872,0.10247778730842058,,,,,702,0.35651080000000945,success,bank_age_job,age_group x job_group,False,0.06775596509559872,0.10247778730842058,0.01059695974527465,0.02672912135913308,0.0922044892205475,0.16960245636716229,0.04496551835045578,4
bank_uci,xgboost,baseline,58,0.9011896091284293,,,,,,0.07991777395815867,0.13299120234604106,,,,,746,0.3510239000000013,success,bank_age_job,age_group x job_group,False,0.07991777395815867,0.13299120234604106,0.009928278659515455,0.02313405974935373,0.09239037341555328,0.16965100364963503,0.04851545006717421,4
bank_uci,xgboost,baseline,59,0.8985190580237922,,,,,,0.0578285684994461,0.0745496439044826,,,,,750,0.34766709999999534,success,bank_age_job,age_group x job_group,False,0.0578285684994461,0.0745496439044826,0.008963676518650321,0.021165547141023006,0.08614929947824468,0.1433416046319272,0.045270888857241676,4
bank_uci,xgboost,baseline,60,0.8991260014566642,,,,,,0.06785184843363348,0.07678477437241707,,,,,746,0.34562789999999666,success,bank_age_job,age_group x job_group,False,0.06785184843363348,0.07678477437241707,0.006846350851983839,0.04936551288482616,0.09861987595465489,0.17857142857142858,0.05744683051969546,4
bank_uci,xgboost,baseline,61,0.8957271182325808,,,,,,0.06737897315798355,0.05859601224456029,,,,,734,0.3518952000000013,success,bank_age_job,age_group x job_group,False,0.06737897315798355,0.05859601224456029,0.008676337481831012,0.03944233489688034,0.10460432720512128,0.16325766245656378,0.06232531686707832,4
bank_uci,xgboost,baseline,62,0.9016751638747269,,,,,,0.06147816499394857,0.1002131410678104,,,,,751,0.35935249999999996,success,bank_age_job,age_group x job_group,False,0.06147816499394857,0.1002131410678104,0.01287294705373044,0.029009059493789124,0.0880899719709348,0.21254077081807898,0.03371181204401773,4
bank_uci,xgboost,baseline,63,0.900825443068706,,,,,,0.06372966923411369,0.10189971568880846,,,,,681,0.3530311000000097,success,bank_age_job,age_group x job_group,False,0.06372966923411369,0.10189971568880846,0.003567685818643862,0.0005952380952380931,0.09518880958042143,0.20066583437369956,0.04726646159366392,4
bank_uci,xgboost,baseline,64,0.902889050740471,,,,,,0.07373027478943053,0.10261882668316319,,,,,752,0.35688279999999395,success,bank_age_job,age_group x job_group,False,0.07373027478943053,0.10261882668316319,0.006944254476611629,0.025519343057203325,0.11365906413356285,0.2296401515151515,0.054309584221573136,4
bank_uci,xgboost,baseline,65,0.900825443068706,,,,,,0.06852886480593809,0.09264897781644191,,,,,721,0.48869170000000395,success,bank_age_job,age_group x job_group,False,0.06852886480593809,0.09264897781644191,0.006356402656507436,0.005272424060834946,0.08962769854920441,0.16794951941861372,0.04367509986684421,4
bank_uci,xgboost,baseline,66,0.899368778829813,,,,,,0.07367783077287939,0.17277786005966614,,,,,748,0.3487681000000009,success,bank_age_job,age_group x job_group,False,0.07367783077287939,0.17277786005966614,0.01050385669133351,0.014532548799850581,0.10784883989326834,0.3022222222222222,0.043296540895026096,4
bank_uci,xgboost,baseline,67,0.9007040543821316,,,,,,0.06816935054397466,0.09473859473859472,,,,,745,0.3556343999999996,success,bank_age_job,age_group x job_group,False,0.06816935054397466,0.09473859473859472,0.012517006802721095,0.0376488095238095,0.09587837797720164,0.18824110671936758,0.04656811380948227,4
bank_uci,xgboost,baseline,68,0.9026462733673222,,,,,,0.06525665264985969,0.11988647013146975,,,,,735,0.3484037999999998,success,bank_age_job,age_group x job_group,False,0.06525665264985969,0.11988647013146975,0.006789211934219809,0.032575457866933555,0.09539595794386002,0.1635510083785946,0.03989482456392425,4
bank_uci,xgboost,baseline,69,0.9033746054867686,,,,,,0.051198276098575635,0.06837422872722057,,,,,735,0.35485570000000166,success,bank_age_job,age_group x job_group,False,0.051198276098575635,0.06837422872722057,0.010364975152687084,0.00020013497475040998,0.08585198725440252,0.1958436724565757,0.02582777417791224,4
bank_uci,xgboost,baseline,70,0.9015537751881525,,,,,,0.06683704181071051,0.1017829072557293,,,,,768,0.35403829999999914,success,bank_age_job,age_group x job_group,False,0.06683704181071051,0.1017829072557293,0.011586483025968604,0.03373015873015872,0.08578827052940283,0.18029311027749947,0.04274748733819031,4
bank_uci,xgboost,baseline,71,0.9003398883224083,,,,,,0.06926349386279718,0.06808407378915465,,,,,775,0.357161099999999,success,bank_age_job,age_group x job_group,False,0.06926349386279718,0.06808407378915465,0.011026880086856553,0.048033996450919936,0.09838804661928044,0.1413333333333333,0.05594545362796501,4
