run_block,dataset,dataset_variant,model,mitigation,protected_attribute,seed,n_rows,accuracy,precision,recall,f1,spd,di,eod,aod,cfs,acfs_balanced,runtime_seconds,status,error_message
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,62,49999,0.7657,0.716744529136956,0.7099366780321481,0.7133243606998655,-0.0652932330827067,0.8508313865603957,-0.0094826947939151,-0.0014140249863361,0.0563396415756406,0.0563396415756406,2.8959583999967435,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,63,49999,0.7659,0.718928305631357,0.7057963955187531,0.7123018311416984,-0.0366115114404679,0.9129154888074428,0.0063273052537111,0.0186706827819258,0.0371735026671655,0.0371735026671655,2.627379600002314,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,64,49999,0.7741,0.7326782564877803,0.7082318558207501,0.7202476780185758,-0.0598733118520526,0.8592896334422058,0.0101004237534103,0.0077816475072497,0.0546164374176267,0.0546164374176267,3.4602873000039835,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,65,49999,0.766,0.7179170779861797,0.7084754018509498,0.7131649914194654,-0.0447516310605809,0.8950970301553858,0.0204196423037881,0.0207862556481316,0.0477151247142787,0.0477151247142787,3.2069909000056214,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,66,49999,0.7731,0.7323551732861118,0.7050657574281539,0.7184514207718079,-0.059843600290408,0.8588318687543629,0.0048204891954891,0.0035354162791408,0.0523419092526688,0.0523419092526688,3.380054100001871,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,67,49999,0.78,0.7465080186239007,0.7028738431563566,0.7240341194179629,-0.0502755846594843,0.8773715903586037,0.0204182474853591,0.0183221854445638,0.0529111068077009,0.0529111068077009,2.8827791000003344,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,68,49999,0.7719,0.7313054499366286,0.7026302971261569,0.7166811576201715,-0.0465551076247169,0.888158546139268,0.0119816822057162,0.0127205816070055,0.0457747063245426,0.0457747063245426,3.2142650000023423,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,69,49999,0.7711,0.7353017353017353,0.6914271797369703,0.7126898456131543,-0.0450390318824777,0.8893592885755961,0.0279540103061048,0.0229969610168425,0.0516576786574572,0.0516576786574572,3.182803399999102,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,70,49999,0.7695,0.7218526730721853,0.7135898684851437,0.7176974892835274,-0.0386797136173658,0.9087472424002824,0.0288169485760956,0.023022568226126,0.0454429970048262,0.0454429970048262,2.909002499996859,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,sex,71,49999,0.7662,0.733615221987315,0.6760837798343887,0.7036755386565272,-0.0339850640449021,0.913851053347901,0.0169084310502685,0.0184374992861727,0.0388699852583606,0.0388699852583606,3.164084299998649,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,42,49999,0.694,0.6274366471734892,0.6271310277642475,0.6272838002436054,-0.0211799485127907,0.9494201465973112,2.502936426918012e-05,0.0468455551201399,0.0296575965999721,0.0296575965999721,2.2768188000045484,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,43,49999,0.6926,0.6238003838771593,0.6332196785192401,0.628474740149867,-0.025925908540106,0.9392827429481424,-0.0071777239070565,0.0356773168541739,0.0323745515882985,0.0323745515882985,2.2630200999992667,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,44,49999,0.6938,0.6273792093704246,0.6261568436434486,0.6267674305216967,-0.0231713208486848,0.9446837045882536,-0.0081680905647428,0.0397651160548017,0.031605205719994,0.031605205719994,2.185946999998123,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,45,49999,0.6975,0.6332265220606359,0.6256697515830492,0.6294254563273306,-0.0099585843066883,0.9756904059876832,0.0377098369961884,0.0572627730263853,0.0323101970853947,0.0323101970853947,2.20993649999582,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,46,49999,0.689,0.6194817658349329,0.6288358499756453,0.6241237611795988,-0.0149277915582716,0.9646817527083916,0.0153587288623784,0.0551155230755067,0.0301800726969413,0.0301800726969413,2.2142676999937976,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,47,49999,0.6982,0.6330724070450098,0.6302971261568436,0.6316817183304858,-0.0190125222576545,0.9543425246745268,0.0058337430062973,0.0476603342625033,0.0295410187129821,0.0295410187129821,2.2168304000006174,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,48,49999,0.6956,0.6299559471365639,0.6268874817340477,0.62841796875,-0.0262754279194707,0.9372897271258444,0.0130124605941653,0.042412164640517,0.0361025815070771,0.0361025815070771,2.322303599998122,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,49,49999,0.6951,0.6294391378888072,0.6259132976132489,0.6276712663328856,-0.0119970153132873,0.9709525795964682,0.0278416308708354,0.0567890045060223,0.0314187677734192,0.0314187677734192,2.335907699998643,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,50,49999,0.7007,0.6364304976709978,0.6322454943984414,0.6343310934636531,-0.0382549332381264,0.909526637721933,-0.0176424984878887,0.0283588042096682,0.0436823995534376,0.0436823995534376,2.293773400000646,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,51,49999,0.6915,0.6277847309136421,0.610813443740867,0.6191828169361806,-0.002786445249907,0.9930441816236926,0.0246136014087332,0.0615217232728945,0.0239693970769605,0.0239693970769605,2.201107199995022,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,52,49999,0.6928,0.6257295719844358,0.626643935703848,0.6261864200535411,-0.0234685704351733,0.9441871030540132,-0.0008960613423087,0.0420717913207608,0.0305623300110574,0.0305623300110574,2.240406000004441,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,53,49999,0.693,0.6285998013902682,0.61665854846566,0.6225719203343989,-0.0210468270771113,0.948799545668181,0.0101120429386112,0.0453795505993118,0.0319347187367133,0.0319347187367133,2.269383899998502,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,54,49999,0.6946,0.629812438302073,0.6215294690696541,0.6256435400833538,-0.0208066675790044,0.9496661013785996,-0.0071308758201671,0.0397502651195033,0.0295054267850188,0.0295054267850188,2.263468199998897,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,55,49999,0.6905,0.6221899927483684,0.6268874817340477,0.6245299041611063,-0.0263427946225335,0.9378784913136056,0.0030230554686492,0.0381914308249978,0.0324196974006437,0.0324196974006437,2.174494999999297,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,56,49999,0.7023,0.6377165162234691,0.636629322942036,0.6371724558196221,-0.0348094292058298,0.91785465942019,-0.0117205227848038,0.0332898472991268,0.0404912849673926,0.0404912849673926,2.2013484999988577,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,57,49999,0.6865,0.6174123337363966,0.6217730150998538,0.6195850018201674,-0.01774577880607,0.957797210230523,0.0084079543448843,0.043571018886494,0.0279818854517313,0.0279818854517313,2.233097299998917,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,58,49999,0.694,0.6257211538461539,0.6339503166098392,0.6298088555528671,-0.0231687581165354,0.9455091756690214,0.0192822985509074,0.0436807104547609,0.0351556478632956,0.0351556478632956,2.246945200000482,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,59,49999,0.6846,0.6172991621488418,0.6100828056502678,0.6136697697207252,-0.001045336429034,0.9974266040517756,0.0299971175832267,0.0658465913560638,0.0248656103291372,0.0248656103291372,2.211571300002106,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,60,49999,0.6894,0.6206563706563707,0.6264003896736483,0.6235151515151515,-0.0065994899413273,0.9841743183668884,0.0218524827494773,0.058349837678932,0.025656873000712,0.025656873000712,2.591722000004665,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,61,49999,0.7041,0.6427682350012447,0.6288358499756453,0.6357257170995938,-0.0262757230110123,0.9362280533079388,0.0070524210154733,0.0410267303230982,0.0345317052604112,0.0345317052604112,2.4207525000019814,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,62,49999,0.7013,0.6376383763837639,0.6312713102776425,0.6344388691714602,-0.0212705510788394,0.948727754604719,0.0056428183128468,0.0441793464954549,0.0305912403206055,0.0305912403206055,2.1827015000017127,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,63,49999,0.6911,0.6252771618625277,0.6181198246468582,0.6216778934476423,0.0026783980320652,1.0066155675697284,0.0369008527887032,0.0692924273505876,0.0288718114352711,0.0288718114352711,2.22139099999913,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,64,49999,0.7046,0.6404878048780488,0.6395518753044326,0.6400194979283451,-0.0417188151856487,0.9021765712888236,-0.020968088023174,0.0269979150747583,0.0468770617486893,0.0468770617486893,2.2268146999995224,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,65,49999,0.6949,0.6291942199363213,0.6256697515830492,0.6274270362681645,-0.0146110284715154,0.9647168550938354,0.0096148426822223,0.0501450655471513,0.0274135204017634,0.0274135204017634,2.2113836999997147,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,66,49999,0.6943,0.6281456144637185,0.6261568436434486,0.6271496523966337,-0.0161297568055588,0.961185789779857,0.0296375487828974,0.0556941717008326,0.0350689218773579,0.0350689218773579,2.4271232999963104,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,67,49999,0.7016,0.6383136094674556,0.6305406721870433,0.6344033325165401,-0.0208852059049013,0.9495322786709643,0.0318473689717416,0.0498985405965543,0.0382747092005582,0.0382747092005582,2.253969999997935,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,68,49999,0.7003,0.6349476758335362,0.6354115927910375,0.6351795496043823,-0.0274607383152778,0.9348855789986992,-0.0035610283668046,0.0399138026500654,0.0340124975833622,0.0340124975833622,2.2398013999991235,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,69,49999,0.6954,0.6325662831415708,0.6159279103750609,0.6241362290227049,-0.014965370909424,0.9631151576932284,0.0199986859058689,0.0521243237297285,0.0309933057129482,0.0309933057129482,2.257247900000948,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,70,49999,0.6925,0.6270017245627002,0.6198246468582562,0.6233925290875689,-0.0052588898863267,0.9871100616143912,0.0195366783604352,0.0578867560339952,0.0238930656665915,0.0238930656665915,2.2176518999986,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_DP,age_group,71,49999,0.686,0.6187899655681259,0.6127618119824647,0.6157611355849242,-0.0111867185743463,0.972787466473696,0.0194463417805716,0.0494527463612875,0.0268245850606273,0.0268245850606273,2.267415499998606,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,42,49999,0.7418,0.7206137811233353,0.6061860691670726,0.6584656084656085,-0.1204353019414743,0.6934236181993801,-0.0319896384463097,-0.0278884451750646,0.1217224418408671,0.1217224418408671,5.246092499997758,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,43,49999,0.7367,0.7010647010647011,0.6254262055528494,0.6610889432359377,-0.1082558068576479,0.7352292478789973,-0.0386797275680668,-0.0265616548177769,0.1095669853411236,0.1095669853411236,3.553975199996785,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,44,49999,0.7339,0.6922053737696195,0.6337067705796395,0.6616656071201525,-0.0995388187457326,0.7601122361869299,-0.0369191855559158,-0.0169837286149553,0.0983323741824185,0.0983323741824185,2.997545099999116,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,45,49999,0.7278,0.6886586695747001,0.6151972722844617,0.6498585027013122,-0.0853180571646067,0.7870758051631119,0.0131613702978555,-0.0019807054284508,0.0783460819319503,0.0783460819319503,3.3061318999971263,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,46,49999,0.7351,0.7071367642877452,0.6056989771066732,0.6524990161353796,-0.1168950569193532,0.70601910084615,-0.0030231325851763,-0.0191054922504405,0.108251145227205,0.108251145227205,3.0014095999940764,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,47,49999,0.7387,0.7138355771985104,0.6069167072576717,0.6560484401737527,-0.0964080239334025,0.7513469468774463,-0.0060356532528033,-0.0079034652627527,0.089750048892878,0.089750048892878,2.9631979999976465,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,48,49999,0.7355,0.711800521890403,0.5979055041402825,0.6499007279947056,-0.1094712474841765,0.7180158787097703,-0.0051098633931065,-0.0195234334169738,0.1040221663961216,0.1040221663961216,4.0879547000004095,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,49,49999,0.7379,0.707344317229824,0.6169020944958598,0.6590347339664369,-0.0869134901970647,0.7784271795480121,0.0183454562673356,0.0053185594587798,0.083037581593792,0.083037581593792,2.6604461999959312,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,50,49999,0.743,0.7089227421109902,0.6346809547004384,0.6697507067591879,-0.1108321776005647,0.7302420012652123,-0.027144197812959,-0.0204859639929793,0.1070550845353227,0.1070550845353227,2.662598700000672,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,51,49999,0.7412,0.7155025553662692,0.6137359961032636,0.6607236497115889,-0.090331011904065,0.7669482887617227,-0.0184698600925781,-0.0051407115161336,0.0867483236877635,0.0867483236877635,5.252973900001962,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,52,49999,0.7369,0.7111365588319496,0.604968339016074,0.6537702329253849,-0.1071338584303854,0.726485041616046,-0.0222330205291665,-0.01920135937016,0.1055207991784164,0.1055207991784164,4.4087831000069855,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,53,49999,0.7302,0.6946902654867256,0.6117876278616659,0.6506086506086506,-0.102455530242655,0.7450368935928683,-0.0346013641954601,-0.0203712933448882,0.1030978235475337,0.1030978235475337,2.602735100001155,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,54,49999,0.7411,0.7161584497007695,0.6120311738918656,0.6600131319763625,-0.1070551213006716,0.7275613174611575,-0.0217759540220267,-0.0214230739984757,0.1056732079650041,0.1056732079650041,4.417394199997943,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,55,49999,0.7388,0.7146551724137931,0.6056989771066732,0.6556815185868705,-0.1214163847562994,0.6931734157074364,-0.0310113772339665,-0.0341816305937649,0.1233589942191486,0.1233589942191486,4.498630499998399,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,56,49999,0.7476,0.716120218579235,0.638334145153434,0.6749935616791142,-0.1188166747358052,0.7125094928016288,-0.0504545858531099,-0.0307011881074033,0.1218657389736724,0.1218657389736724,4.794898399995873,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,57,49999,0.7386,0.7116912599318955,0.610813443740867,0.65740498034076,-0.1079714794088979,0.7265985345961824,-0.0198517385420956,-0.0223787419911314,0.1059008563364856,0.1059008563364856,3.2159054999938235,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,58,49999,0.7365,0.7081800169827343,0.6093521675596688,0.6550595627699961,-0.1031538388404755,0.7383213882293946,-0.0063378817504982,-0.0167622455619384,0.0969831444808793,0.0969831444808793,3.233939400000964,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,59,49999,0.7286,0.7023255813953488,0.5884072089624939,0.6403392525841505,-0.0859614542268944,0.7723647962882413,0.0123435259465953,0.0048480245226935,0.0826970521019855,0.0826970521019855,4.107410399999935,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,60,49999,0.7339,0.7039232289020604,0.6074037993180711,0.6521113871094261,-0.091570641219186,0.7655248369120589,-0.0063802352076898,-0.0055121115303164,0.0844845377612833,0.0844845377612833,3.3993450999987544,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,61,49999,0.7384,0.713957495692131,0.6054554310764735,0.6552451238798104,-0.1121043298917213,0.714206937235301,-0.0244878507971995,-0.0274877996633498,0.1124682607792424,0.1124682607792424,4.262355999999272,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,62,49999,0.7413,0.7088259554577949,0.6278616658548466,0.6658917732145163,-0.1046562096659501,0.7414676545599473,-0.0319202447144199,-0.0211737834025297,0.1040706458057381,0.1040706458057381,3.5803254999991623,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,63,49999,0.7349,0.7041818692113387,0.6110569897710667,0.654322597470335,-0.0917047882096541,0.7659446305086379,-0.011449500234547,-0.0060372145705405,0.0858117181265259,0.0858117181265259,4.443769699995755,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,64,49999,0.747,0.7138979370249728,0.6405260594252313,0.6752246469833119,-0.1198843391049941,0.7116295626933925,-0.0480074385780872,-0.0303424935035486,0.1216511771233093,0.1216511771233093,2.6259005999963847,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,65,49999,0.7384,0.7111678004535147,0.6110569897710667,0.6573225045847524,-0.0995349565489704,0.74632059508987,-0.0110403075434567,-0.0122226510686852,0.0941193300178106,0.0941193300178106,4.410220700003265,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,66,49999,0.733,0.705848623853211,0.5996103263516804,0.6484066368185409,-0.0974180575523788,0.7480311805294286,0.0149448072786186,-0.0036323936405073,0.091991019485519,0.091991019485519,4.696783799998229,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,67,49999,0.7404,0.7208894090111176,0.6000974184120799,0.6549707602339181,-0.0960508756969454,0.7470103456643064,0.0008270825878012,-0.0090411431717123,0.0897271889480381,0.0897271889480381,2.9355219999997644,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,68,49999,0.739,0.7176949941792782,0.6005845104724793,0.6539379474940334,-0.1051537911206025,0.7269248031619344,-0.0030014169894451,-0.0139527166324392,0.0987957803951381,0.0987957803951381,3.541297999996459,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,69,49999,0.7396,0.7175550405561993,0.603263516804676,0.6554644085736968,-0.1025518600472509,0.7342193957727751,-0.0156586395943633,-0.0153074209170711,0.0998246311964775,0.0998246311964775,3.976590000005672,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,70,49999,0.7397,0.7084604715672677,0.6220165611300535,0.6624302943846453,-0.0801105354561163,0.7957654972345547,-0.0099771983230338,0.0034534662664376,0.0744439257027583,0.0744439257027583,4.22212109999964,success,
required,acs_income_ca_2018,acs_ca_2018_stratified,logistic_regression,ExponentiatedGradient_EO,age_group,71,49999,0.731,0.7108397855866587,0.5813443740867024,0.6396034297963559,-0.0998647108329868,0.7343004206224973,-0.0085456531749008,-0.0185186887124208,0.0981571580244528,0.0981571580244528,4.137794199996279,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,42,32561,0.8590511285122063,0.7749576988155669,0.5841836734693877,0.6661818181818182,-0.1656393681528228,0.2988469464598956,-0.0893409995577179,-0.0753553828885798,0.2578722010348062,0.2578722010348062,9.181172399999925,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,43,32561,0.8661139259941655,0.7989690721649485,0.5931122448979592,0.6808199121522696,-0.1466013722779233,0.3524492149130924,-0.0400202634245187,-0.045959871800615,0.2200330731474911,0.2200330731474911,9.380633799999488,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,44,32561,0.8636573007830493,0.78099173553719,0.6026785714285714,0.6803455723542117,-0.1754323093937809,0.2783577141728617,-0.1433581734780296,-0.1026156331263384,0.2857621004563218,0.2857621004563218,9.469907999999124,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,45,32561,0.857362198679564,0.7587044534412956,0.5975765306122449,0.6685693899393508,-0.1681472411454135,0.312666781064177,-0.0969635594991239,-0.0789985035183504,0.2578606307746777,0.2578606307746777,9.081541300001843,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,46,32561,0.8624289881774911,0.788659793814433,0.5854591836734694,0.6720351390922401,-0.1707266825747358,0.2761656403167023,-0.1130388980223779,-0.0860785749751992,0.2734196288139027,0.2734196288139027,9.326224699994782,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,47,32561,0.8602794411177644,0.7826460481099656,0.5809948979591837,0.6669106881405563,-0.1734494721368435,0.263975324346566,-0.1279889395072641,-0.0953911328219921,0.2832135550298834,0.2832135550298834,9.289463599998273,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,48,32561,0.8667280822969445,0.7854812398042414,0.6141581632653061,0.6893342877594847,-0.1715681553795216,0.2995906765405296,-0.1265210332577839,-0.0897033540944567,0.2720504665478082,0.2720504665478082,9.391472099996465,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,49,32561,0.8601259020420697,0.7859007832898173,0.5758928571428571,0.6647037173352962,-0.1521979873488287,0.3262211959864541,-0.0696594427244581,-0.0607842668641146,0.2391051252377368,0.2391051252377368,8.91853760000231,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,50,32561,0.8641179180101336,0.7916310845431256,0.5911989795918368,0.6768893756845564,-0.1620176807664703,0.3088633123825568,-0.0982987469664702,-0.0750990107516154,0.2566380315254998,0.2566380315254998,9.277392800002415,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,51,32561,0.8701059419622293,0.8013355592654424,0.6122448979591837,0.6941431670281996,-0.181262295343313,0.2575414456276724,-0.1177855201960424,-0.0891627568388483,0.2826672816876329,0.2826672816876329,9.736998000000312,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,52,32561,0.8630431444802702,0.7830820770519263,0.5963010204081632,0.6770456191165822,-0.1740609433527709,0.274856164836796,-0.1052777896582695,-0.0800551514604047,0.2711344299086623,0.2711344299086623,9.226204999999029,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,53,32561,0.8654997696913864,0.7932203389830509,0.5969387755102041,0.6812227074235808,-0.1732865792753306,0.2717639821049204,-0.1339617700968839,-0.0951736653680851,0.2826645081588448,0.2826645081588448,9.083512400000473,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,54,32561,0.8610471364962383,0.7915567282321899,0.5739795918367347,0.6654343807763401,-0.1605646821328713,0.2937738528320789,-0.1388962718139377,-0.0942614623264659,0.274987140860299,0.274987140860299,9.1079533000011,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,55,32561,0.8633502226316597,0.7912371134020618,0.5873724489795918,0.6742313323572474,-0.1516448015352566,0.3434364525821392,-0.061579476421485,-0.0562013577733756,0.2314972957869945,0.2314972957869945,8.967264500002784,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,56,32561,0.8522954091816367,0.7546218487394958,0.5727040816326531,0.6511965192168239,-0.1686039592304381,0.2908287927670832,-0.1055188615426244,-0.0883795064368566,0.267918383610709,0.267918383610709,9.04887370000506,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,57,32561,0.8615077537233226,0.7870689655172414,0.5822704081632653,0.6693548387096774,-0.1652571385439019,0.2878358872376249,-0.0539907169075917,-0.0553971542469522,0.2467022806152052,0.2467022806152052,8.945003299995733,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,58,32561,0.8628896054045755,0.7942458587619878,0.5809948979591837,0.6710865561694291,-0.1688984008118598,0.2663941884266027,-0.1354806113426803,-0.0917127041284725,0.2824243819641024,0.2824243819641024,8.963206200001878,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,59,32561,0.8539843390142792,0.7771787960467206,0.5516581632653061,0.6452816113390527,-0.164706279113884,0.2728984832976645,-0.0891036558532956,-0.0733008436367829,0.2635530738265745,0.2635530738265745,9.05936169999768,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,60,32561,0.8613542146476278,0.7787091366303437,0.5924744897959183,0.6729445852951829,-0.1767819464316533,0.2665892923133776,-0.0889107778127549,-0.0777603554800361,0.2692159468527667,0.2692159468527667,12.974564800002554,success,
optional_main_grid_extension,adult,kaggle_mirror_train_partition,gradient_boosting,baseline,sex,61,32561,0.8656533087670812,0.7994814174589455,0.5899234693877551,0.6788990825688073,-0.1634532891228233,0.292024806876292,-0.070418552036199,-0.0594007026822099,0.2503119342412351,0.2503119342412351,12.50057299999753,success,
