dataset,model,mitigation,protected_attribute,run_block,n_seeds,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_spd,std_spd,mean_di,std_di,mean_eod,std_eod,mean_aod,std_aod,mean_cfs,std_cfs,mean_acfs_balanced,std_acfs_balanced,mean_abs_spd,mean_abs_eod,mean_abs_aod
adult,logistic_regression,ExponentiatedGradient_EO,age_group,required,30,0.838589487691284,0.0032097742585955945,0.7147280325088982,0.009878948209439912,0.548639455782313,0.011146012148731415,0.6206900011362145,0.00850554287737293,-0.13361182652409773,0.008861600677828808,0.43822485265118927,0.025552755632494296,-0.020745567372246854,0.03516024473232108,-0.01988354701489913,0.016726364178641203,0.1878855389210104,0.01339338777695051,0.18788553892101043,0.013393387776950504,0.13361182652409773,0.03412178779691406,0.022033394014218815
adult,logistic_regression,ExponentiatedGradient_EO,race,required,30,0.8483648088438509,0.0038234323468227774,0.7377590304869293,0.010061384732495222,0.5743409863945578,0.011964975138275623,0.6458208373141983,0.010049613977259533,-0.06265580048416526,0.016053519550613744,0.6820412646477855,0.07829375958572282,-0.003614812886491714,0.048968683515557845,-0.007946547829008825,0.024864322822944904,0.10921085135655084,0.024743465415326942,0.10921085135655084,0.024743465415326935,0.06265580048416526,0.03570268999581607,0.020526179594007474
adult,logistic_regression,ExponentiatedGradient_EO,sex,required,30,0.8394544244843647,0.0040146534381816775,0.7208285930049019,0.015381152435396143,0.5443239795918368,0.01263440208592142,0.6200990182584161,0.009389819189522973,-0.10591324575880273,0.011088311576929487,0.5117376456556125,0.045901924486314735,0.010756428665799187,0.04792157378819555,-0.00274331934176271,0.024846866688113083,0.1627322237885431,0.018084481388521416,0.1627322237885431,0.018084481388521423,0.10591324575880273,0.03869543476924091,0.01805786028174112
adult,logistic_regression,baseline,age_group,required,30,0.8489124315471623,0.0037074769264915613,0.7351578404260118,0.010810192985431195,0.5823341836734693,0.012550422777890964,0.6497959394998265,0.009577997743743634,-0.17293225047026914,0.007458185301686755,0.33271735325509766,0.019516316404466386,-0.04399284838657531,0.029654796590074386,-0.048817244580966944,0.014219117407895871,0.2335558209913415,0.014372130225454515,0.2335558209913415,0.01437213022545451,0.17293225047026914,0.0451911421692276,0.048817244580966944
adult,logistic_regression,baseline,race,required,30,0.8489124315471623,0.0037074769264915613,0.7351578404260118,0.010810192985431195,0.5823341836734693,0.012550422777890964,0.6497959394998265,0.009577997743743634,-0.08121504096377322,0.013885638046470757,0.5997625006121008,0.06381901984468717,-0.046454238718634785,0.04618312419197744,-0.03590066584701416,0.02342740956116582,0.1433332942290652,0.028972029084671603,0.14333329422906524,0.02897202908467161,0.08121504096377322,0.054416832622184504,0.037463803942403874
adult,logistic_regression,baseline,sex,required,30,0.8489124315471623,0.0037074769264915613,0.7351578404260118,0.010810192985431195,0.5823341836734693,0.012550422777890964,0.6497959394998265,0.009577997743743634,-0.1684861953936376,0.010551901275143652,0.31625273455540676,0.02829529147996315,-0.08507585352629146,0.03682461458820446,-0.07632030758389044,0.01968550537183269,0.25340740548710317,0.022067672298592612,0.25340740548710317,0.02206767229859261,0.1684861953936376,0.08507585352629146,0.07632030758389044
adult,logistic_regression,equalized_odds,age_group,required,30,0.8285787399559853,0.0043675161611769105,0.6699703770927389,0.011559334772469504,0.5679846938775509,0.019901990560417752,0.6145585506793281,0.01277554862743289,-0.1168631482405947,0.01038383400988341,0.5336502238099374,0.03097024920309656,-0.007021399616900969,0.045714537828171205,-0.003592909454317126,0.0218541336738815,0.15947803711316158,0.01398760164427329,0.15947803711316158,0.01398760164427329,0.1168631482405947,0.037266638070842996,0.017432585951146072
adult,logistic_regression,equalized_odds,race,required,30,0.8403142433082554,0.005068390949934329,0.7237174012942336,0.011021021062197059,0.544876700680272,0.02815228338967913,0.62126722502706,0.01898595016738602,-0.04377482918392643,0.015506103110628089,0.7683674590482408,0.07697561492352313,0.005640359092465494,0.057956585877442124,0.0053098926558215334,0.028927905115234354,0.08652563812369513,0.022277714936854705,0.08652563812369513,0.0222777149368547,0.04377482918392643,0.04611622788978233,0.024578954469312568
adult,logistic_regression,equalized_odds,sex,required,30,0.8240493372229898,0.004591232397813388,0.6712932938381942,0.011704798267166434,0.5279336734693877,0.027535703512009745,0.5906086411452601,0.01737588530022737,-0.08619747571744787,0.013607356691153358,0.6053153570579775,0.04948260627236236,0.014905675366219092,0.041594252665100424,0.007238421141553255,0.021444824508392368,0.13344471143100975,0.016643147549378824,0.1334447114310098,0.016643147549378817,0.08619747571744787,0.03473257684349979,0.01816415022106901
adult,logistic_regression,reweighing,age_group,required,30,0.8499718511694557,0.003513914462392305,0.7474673688015625,0.009606240083001491,0.5691751700680272,0.011879156093963755,0.6461872355678235,0.009538283254942569,-0.1627723148922498,0.007648275334273024,0.3430600787836937,0.021476815222582015,-0.029808225700388255,0.032633569320186566,-0.037658886210727584,0.01598041180219817,0.22367091896668906,0.014394511546361474,0.2236709189666891,0.014394511546361458,0.1627723148922498,0.03731255354747255,0.037658886210727584
adult,logistic_regression,reweighing,race,required,30,0.8489380213931111,0.0036407137947691622,0.737358290918465,0.009718902226718973,0.5787202380952382,0.01190268692541379,0.6484192822741011,0.009608170856695717,-0.0710799822599332,0.015135715446632619,0.6441839954432653,0.07183925788461451,-0.020472839045998035,0.04726155365626068,-0.019538544028784126,0.023819646000951447,0.12354192635230542,0.02652360067391992,0.12354192635230545,0.026523600673919918,0.0710799822599332,0.0412794805149203,0.025992238077633394
adult,logistic_regression,reweighing,sex,required,30,0.8456164593889146,0.004083169976025743,0.7397294732485906,0.012086614555140844,0.5535926870748299,0.011134114694834238,0.6332142189527143,0.010213980119407993,-0.08346676510536905,0.010052297721810993,0.5988016649351321,0.041757912632810035,0.16133208941580382,0.030453358648001288,0.07531357058061051,0.016430693152665578,0.18032769004166288,0.01001769722700857,0.18032769004166294,0.010017697227008565,0.08346676510536905,0.16133208941580382,0.07531357058061051
adult,mlp,baseline,age_group,optional_main_grid_extension,30,0.8498848456932289,0.00356180302509684,0.734544149698275,0.022841776649565795,0.5927933673469388,0.03791319568241047,0.6548031851544338,0.015700224415634807,-0.178016055158619,0.016521246567016094,0.32849894103579935,0.020933138198605556,-0.05877967285838117,0.029558829129365614,-0.0568823791749274,0.016587730173511995,0.2415274932262593,0.016222669334901903,0.2415274932262593,0.016222669334901903,0.178016055158619,0.05971047960729003,0.0568823791749274
adult,mlp,baseline,race,optional_main_grid_extension,30,0.8498848456932289,0.00356180302509684,0.734544149698275,0.022841776649565795,0.5927933673469388,0.03791319568241047,0.6548031851544338,0.015700224415634807,-0.08356510007374825,0.014388454085621984,0.5953659101314999,0.06590810180977602,-0.043908236074337,0.0458852064329874,-0.035753366805804626,0.022969208954133853,0.14371531453551115,0.029734188030438143,0.14371531453551115,0.02973418803043814,0.08356510007374825,0.049766456245945015,0.03689561195385124
adult,mlp,baseline,sex,optional_main_grid_extension,30,0.8498848456932289,0.00356180302509684,0.734544149698275,0.022841776649565795,0.5927933673469388,0.03791319568241047,0.6548031851544338,0.015700224415634807,-0.17194223179585402,0.017365450009628306,0.3159263849197374,0.035765993441172345,-0.0814363005992329,0.04732335328204721,-0.07587255686992932,0.02511962284445323,0.25398800762085916,0.02692519288004246,0.2539880076208591,0.026925192880042453,0.17194223179585402,0.08406362673739062,0.07587255686992932
adult,mlp,equalized_odds,age_group,optional_main_grid_extension,30,0.8284661446338093,0.006142013039628974,0.6709624136279364,0.02704960831119168,0.5695578231292517,0.034944907438895965,0.6147973307811274,0.015516466027106494,-0.1155016067011828,0.013429821217203626,0.5387526825406412,0.03993092834212624,-0.003374991092194566,0.04540058751950978,-0.001091747892277787,0.02296937253610694,0.15819907443998177,0.01608760837681305,0.15819907443998177,0.01608760837681305,0.1155016067011828,0.03748380371490902,0.01856356988447634
adult,mlp,equalized_odds,race,optional_main_grid_extension,30,0.8412508316699936,0.0060081407504191135,0.7242257349236445,0.0261032428844939,0.5533163265306122,0.04030546826449582,0.6259081011835446,0.022920565074540513,-0.047033034166236276,0.015925898438013304,0.7528910120429302,0.08475562256848852,0.006465466922690599,0.06032170968789967,0.004076715373870557,0.030042609594175224,0.0926600960678911,0.023367110393367137,0.0926600960678911,0.023367110393367137,0.047033034166236276,0.05104776141788062,0.025450600730377883
adult,mlp,equalized_odds,sex,optional_main_grid_extension,30,0.8264547827422078,0.0061861590781607375,0.6733297096199361,0.026282560064915354,0.5474914965986394,0.043141908111160435,0.6022485200571487,0.021687027509563327,-0.08915634094722188,0.01329931341072635,0.6050557257049741,0.044463225707622116,0.01068469999269409,0.02908368106371442,0.0057131182655689354,0.01490389739903924,0.1305792400840456,0.014771964022146849,0.1305792400840456,0.014771964022146856,0.08915634094722188,0.024856795096799455,0.013359549997135066
adult,mlp,reweighing,age_group,optional_main_grid_extension,30,0.8334356927171298,0.006043505722537165,0.6908814997810271,0.019859712677635057,0.5591836734693878,0.024662303118142173,0.6176077375204584,0.015960306115118176,-0.16206415755550058,0.009965155711711568,0.37446182544076473,0.022877902312239136,-0.027946556132637492,0.027939887441369125,-0.04079093882434088,0.015363290576662435,0.2151222357058798,0.01416613305966226,0.21512223570587985,0.014166133059662257,0.16206415755550058,0.0320956718844425,0.04079093882434088
adult,mlp,reweighing,race,optional_main_grid_extension,30,0.8355801218076666,0.005932683311045573,0.6898376132814996,0.024281621140264973,0.5791666666666667,0.029701975032380895,0.6288095151758325,0.015312287226538919,-0.07454973952332518,0.014435435114323094,0.6516193401348864,0.055684660926339974,-0.028393116506129558,0.045904244380702314,-0.025853624283479575,0.02344920254373001,0.12327736484214712,0.02749806345782357,0.12327736484214714,0.02749806345782356,0.07454973952332518,0.04156083963357845,0.02861822034657132
adult,mlp,reweighing,sex,optional_main_grid_extension,30,0.8316085777163621,0.004804322937737776,0.6891124256764567,0.01778147090835556,0.5492134353741496,0.02534975676348018,0.6107142580651435,0.014385606352191166,-0.09557483820511153,0.01338932613184704,0.5735065917240891,0.04424738901869067,0.11703832387072009,0.031815771827505564,0.04691844715358285,0.01740057681647027,0.17150625437633138,0.012677804034894638,0.17150625437633138,0.012677804034894645,0.09557483820511153,0.11703832387072009,0.04691844715358285
adult,random_forest,ExponentiatedGradient_DP,sex,required,30,0.8152054864629716,0.004614755990096657,0.6442446855100045,0.012292494924383056,0.5192602040816326,0.01625393452754888,0.5749177916660213,0.012666286181516955,-0.030983395314941167,0.012623077484672543,0.8493254344817499,0.059934840155849385,0.1884970177077017,0.03593838436386453,0.11112718473232505,0.019559722789444782,0.12142281704262256,0.013111662613811555,0.12142281704262256,0.013111662613811564,0.03169356411900561,0.1884970177077017,0.11112718473232505
adult,random_forest,ExponentiatedGradient_EO,sex,required,30,0.8420134090792772,0.00404189641188997,0.7141892925183301,0.011562932732994588,0.5733205782312926,0.011842203040181645,0.6359795555471744,0.009854342240139346,-0.1498339892650711,0.009286224627344325,0.38286582015984416,0.02888730381362485,-0.07587525655741281,0.03538127464328523,-0.06285976966808358,0.018813420842461008,0.22642579883268082,0.020980262908752295,0.2264257988326808,0.0209802629087523,0.1498339892650711,0.07587525655741281,0.06285976966808358
adult,random_forest,baseline,age_group,required,30,0.8447873483801627,0.004565997493315049,0.7071466132386469,0.012371182512818888,0.6066964285714286,0.01339144332539526,0.6529957342824005,0.010725432021338608,-0.1792115537024967,0.008627164011571339,0.354269481464609,0.02126037667547904,-0.051361850408833856,0.03027809913700839,-0.05411654607009046,0.01599451659712927,0.23282431596983033,0.01592314297398653,0.23282431596983036,0.015923142973986528,0.1792115537024967,0.0522386455713433,0.05411654607009046
adult,random_forest,baseline,race,required,30,0.8447873483801627,0.004565997493315049,0.7071466132386469,0.012371182512818888,0.6066964285714286,0.01339144332539526,0.6529957342824005,0.010725432021338608,-0.08433807951221196,0.013842420999330292,0.6150816305292802,0.060479023594269474,-0.03441068162383221,0.047940165660590686,-0.03225121523231702,0.023879232679784316,0.13753389824713957,0.02667730238405591,0.1375338982471396,0.026677302384055898,0.08433807951221196,0.04585374989804994,0.03502539410757664
adult,random_forest,baseline,sex,required,30,0.8447873483801627,0.004565997493315049,0.7071466132386469,0.012371182512818888,0.6066964285714286,0.01339144332539526,0.6529957342824005,0.010725432021338608,-0.17069326420746928,0.010792644034059136,0.3509449623929066,0.029352752677204403,-0.08103155062413568,0.03984975435205321,-0.07461596249139654,0.021392592686150427,0.24384895373252366,0.023608125596622002,0.24384895373252372,0.023608125596621992,0.17069326420746928,0.08103155062413568,0.07461596249139654
adult,random_forest,equalized_odds,age_group,required,30,0.8219970315778702,0.005370664812665493,0.6417044757162033,0.015255784580513477,0.5914753401360546,0.016936205328191983,0.6153298779875289,0.01077203170269275,-0.11773644830408111,0.012298472632210332,0.5621395287281543,0.03620498047346489,-0.007301514521404779,0.043508017566588314,-0.0031278541458104733,0.022599738807500283,0.1528331565461746,0.014318408975350406,0.15283315654617458,0.014318408975350414,0.11773644830408111,0.03660046022698916,0.019135246381782586
adult,random_forest,equalized_odds,race,required,30,0.8369926813040587,0.006023059415438327,0.6930018596299587,0.012914297835656313,0.5798469387755102,0.028503271632816924,0.631051566711766,0.01943221626166194,-0.047924017533239334,0.016271322835035833,0.7721884222580949,0.07134603414901018,0.010275230005295845,0.05995149549101972,0.0059050380004716995,0.0295239646635099,0.08662887632290786,0.023069123367705134,0.08662887632290786,0.02306912336770512,0.047924017533239334,0.04712546938187898,0.02365444063460812
adult,random_forest,equalized_odds,sex,required,30,0.8199344899943702,0.006098218384271012,0.6456945330740014,0.014642852020225052,0.5592687074829932,0.029337658962074385,0.5989504859193424,0.01871674151891003,-0.08907988452190688,0.014209346786865536,0.627245459786648,0.042964503866247124,0.010343303767974136,0.04544377548765417,0.005558461898343404,0.024258617207168726,0.13020291772247486,0.01569890693929581,0.13020291772247486,0.01569890693929581,0.08907988452190688,0.03833858731342141,0.02063865884121902
adult,random_forest,reweighing,age_group,required,30,0.843927529556272,0.00433182349231287,0.7131376288862193,0.011266913549757538,0.5885204081632653,0.012498967700699665,0.6448076635408763,0.010626831316112697,-0.1697379656803705,0.008554576700086991,0.3616770581136318,0.022983764838614307,-0.042237745450768624,0.028813068536529995,-0.046406463048276766,0.014978619675177399,0.22446350501795778,0.01564140581803504,0.2244635050179578,0.01564140581803505,0.1697379656803705,0.043386649456815474,0.046406463048276766
adult,random_forest,reweighing,race,required,30,0.845365678898613,0.004386830482019414,0.7114308245658845,0.011953998669662394,0.6020195578231291,0.013019001322861384,0.652087323024712,0.010456988227469214,-0.07922686185597864,0.01433033275059915,0.6324426060019842,0.06394345477127997,-0.02228918290445012,0.04665104578140327,-0.024454238042337702,0.02364943572327182,0.1285807817378666,0.02575799783624063,0.12858078173786663,0.025757997836240647,0.07922686185597864,0.038777573601730994,0.02876129749574099
adult,random_forest,reweighing,sex,required,30,0.8440913045703466,0.003968669082657702,0.7139120784928471,0.011177529019859859,0.5882440476190476,0.011637918429087126,0.644947295028103,0.009524183459982948,-0.12855361485758546,0.010837983159533117,0.46658072949188323,0.0357621565249391,0.03414138053869628,0.03825949155343883,-0.00255068048724863,0.02054481408830743,0.18021475155591282,0.008983992581714891,0.18021475155591282,0.008983992581714895,0.12855361485758546,0.04112424508820703,0.017761875769742086
adult,xgboost,baseline,age_group,optional_main_grid_extension,30,0.8677107323813911,0.003706625365148195,0.7757802933066468,0.010438338364171768,0.6338010204081633,0.01263512361883576,0.6975590729281317,0.009418707273470734,-0.18622819320536885,0.008134566066572512,0.31128619420438286,0.021744830208591935,-0.06977857776566448,0.03402559639786836,-0.058817839273699234,0.01787290989949966,0.2510710489584372,0.01773170102213662,0.2510710489584372,0.017731701022136608,0.18622819320536885,0.07052435755906332,0.058817839273699234
adult,xgboost,baseline,race,optional_main_grid_extension,30,0.8677107323813911,0.003706625365148195,0.7757802933066468,0.010438338364171768,0.6338010204081633,0.01263512361883576,0.6975590729281317,0.009418707273470734,-0.08349287257269027,0.014675771294514953,0.6010092859306166,0.06618441588620755,-0.039623938896093946,0.050563514637268915,-0.030852799965047653,0.025651862804088165,0.14254642524706448,0.02933266714960798,0.14254642524706448,0.02933266714960798,0.08349287257269027,0.053087902017676464,0.03461421232850785
adult,xgboost,baseline,sex,optional_main_grid_extension,30,0.8677107323813911,0.003706625365148195,0.7757802933066468,0.010438338364171768,0.6338010204081633,0.01263512361883576,0.6975590729281317,0.009418707273470734,-0.17524104981217511,0.00859138661532592,0.3115795599605716,0.021658635860017917,-0.08300356357675244,0.03334524863545743,-0.07232671556278746,0.017230486792186937,0.2547479422477858,0.018222898276063767,0.25474794224778585,0.01822289827606376,0.17524104981217511,0.08300356357675244,0.07232671556278746
adult,xgboost,equalized_odds,age_group,optional_main_grid_extension,30,0.8464916321203747,0.004246853278552445,0.7163313536066569,0.014672324225703661,0.6008290816326531,0.021020479422188813,0.6531862508135636,0.011864791282016241,-0.12788828537338634,0.012626219468001017,0.49420883686829475,0.03855902599551529,-0.007356644668495487,0.04504173854867065,-0.003695730832582969,0.023557297896846224,0.17321037542517279,0.01559057964942111,0.17321037542517279,0.015590579649421104,0.12788828537338634,0.0388765074193344,0.020285545776265113
adult,xgboost,equalized_odds,race,optional_main_grid_extension,30,0.8585598034699833,0.006155762214283921,0.7639293007703151,0.011973770019831444,0.5971513605442177,0.030552779397930607,0.6698857173726813,0.020675455518240776,-0.052639120973695164,0.018535709824799195,0.7341351873407805,0.08517108937452693,0.005635621772080198,0.06362322141558564,0.00364867476398864,0.0328407510267702,0.09824659385801328,0.027865033404269407,0.09824659385801328,0.027865033404269404,0.052639120973695164,0.04861313696589387,0.025869304833244743
adult,xgboost,equalized_odds,sex,optional_main_grid_extension,30,0.8429807052561542,0.005139876625510932,0.7140616921567039,0.012434929530540515,0.5805272108843538,0.02769747230766359,0.6400026293409625,0.01719127520653551,-0.0994347105436946,0.011553958021294473,0.5654621557888935,0.03930163951468929,0.009606225897765408,0.043951884689579696,0.004315938671128473,0.022099445559027212,0.14621470182524426,0.015286803441369949,0.14621470182524426,0.01528680344136995,0.0994347105436946,0.03380156848451528,0.017084684061660676
adult,xgboost,reweighing,age_group,optional_main_grid_extension,30,0.8661855775628229,0.003574238790171255,0.7887749904223639,0.012094598433835367,0.6068452380952379,0.011594754920359274,0.685859207772617,0.008884858869058638,-0.17075011918139707,0.008148951697326481,0.32464811558646506,0.02342829642802011,-0.03951364279705258,0.03549871032129682,-0.03955736113255525,0.018419185975437284,0.232627054758569,0.0171764070285848,0.232627054758569,0.01717640702858481,0.17075011918139707,0.044848854306788914,0.03955736113255525
adult,xgboost,reweighing,race,optional_main_grid_extension,30,0.867480423767849,0.0037629443238512833,0.7796636825150528,0.012169077352951191,0.6268920068027212,0.011604125674726358,0.6948902481524778,0.008934876668589645,-0.07225029191707752,0.014991744504521946,0.6470498322680286,0.06875854819057127,-0.01259538118880196,0.04661411666479198,-0.013510165306634089,0.02338210204354762,0.12102393057778124,0.025195708568077065,0.12102393057778126,0.02519570856807707,0.07225029191707752,0.03706240322024093,0.02183285944183518
adult,xgboost,reweighing,sex,optional_main_grid_extension,30,0.8633399866932803,0.0028155536049815854,0.7820733314949956,0.009336143690660843,0.5995110544217687,0.009589731124103353,0.6786683979666955,0.00720657215244129,-0.08773188034849447,0.010643498614416907,0.5897087684503062,0.043398169641481764,0.17054693932332576,0.028128062956714054,0.08315078176529749,0.015444105036575815,0.1879302082467029,0.010158116322900045,0.1879302082467029,0.010158116322900042,0.08773188034849447,0.17054693932332576,0.08315078176529749
bank_uci,gradient_boosting,baseline,age_group,optional_main_grid_extension,30,0.9018410617463785,0.001914946138565359,0.6709437907206558,0.02593772226130592,0.2533405172413793,0.014993958449223434,0.36747793215296437,0.016721182180421307,0.05967260888021136,0.006299400609095883,2.952160958263392,0.20592533280609693,0.0983931775728155,0.02897196473570188,0.06277347973046198,0.014745553202349044,0.5432500561117202,0.061455786646994734,0.5432500561117202,0.06145578664699473,0.05967260888021136,0.0983931775728155,0.06277347973046198
bank_uci,gradient_boosting,baseline,job_group,optional_main_grid_extension,30,0.9018410617463785,0.001914946138565359,0.6709437907206558,0.02593772226130592,0.2533405172413793,0.014993958449223434,0.36747793215296437,0.016721182180421307,-0.008208974616532095,0.003619290740587261,0.8269658627894559,0.06857288038153196,-0.021046333387903144,0.02689130383407312,-0.01166829311444012,0.013347002600404438,0.05631642969678512,0.022703385967690438,0.056316429696785124,0.02270338596769043,0.008208974616532095,0.028938184485951247,0.015084422474113074
bank_uci,gradient_boosting,equalized_odds,age_group,optional_main_grid_extension,30,0.8888160556769442,0.003641232688599012,0.5178835847504316,0.0372962747965206,0.23250718390804595,0.019865038825414554,0.3198536313091298,0.01812015219613122,0.01865957898519781,0.0064822526869260915,1.4038336852978903,0.15666500448972187,0.0036005425414243767,0.036953165025373165,0.0014003881316349762,0.01825245825901653,0.11721400875713638,0.04302927676034316,0.11721400875713638,0.043029276760343155,0.01865957898519781,0.03114709214293831,0.015215678602519144
bank_uci,gradient_boosting,equalized_odds,job_group,optional_main_grid_extension,30,0.899898842761188,0.00221971473392936,0.6551855777901728,0.03240948867315427,0.23706896551724135,0.019561001904876234,0.3475270342861822,0.02149371519862666,-0.0021204829409113978,0.004352115310889437,0.9555878300143521,0.10116463123370036,0.0100538835160552,0.03297208298707495,0.005191926370291735,0.016166605262214744,0.03009248479922679,0.02384323909256719,0.030092484799226816,0.023843239092567168,0.0033580079313590932,0.026629267095962247,0.013105111559116348
bank_uci,gradient_boosting,reweighing,age_group,optional_main_grid_extension,30,0.9015456826090473,0.0019622425695306005,0.6857762284553773,0.028110112533633377,0.23318965517241377,0.013879688844995193,0.3477838158847663,0.016834677203870864,0.047876980234590846,0.005309293663476394,2.674177618727642,0.22594032255716276,0.06922578459808432,0.02793677076688819,0.04480858655465405,0.014036035136611624,0.45902224252874285,0.0659393921201956,0.45902224252874285,0.0659393921201956,0.047876980234590846,0.06922578459808432,0.04480858655465405
bank_uci,gradient_boosting,reweighing,job_group,optional_main_grid_extension,30,0.9019503115642956,0.0019619836085136254,0.6724765812864869,0.025247995524990147,0.2533764367816092,0.01568155314931852,0.3677516359393739,0.01775245374670201,-0.007492095206524233,0.0032586330115367524,0.8401175267820669,0.06436288109789436,-0.016489506299650812,0.024048989863392913,-0.009270338188105813,0.011776093349991709,0.05157833734239149,0.019228461590151742,0.05157833734239149,0.01922846159015173,0.0075597200676306864,0.02456879010121994,0.012758073956836919
bank_uci,logistic_regression,ExponentiatedGradient_DP,age_group,required,30,0.895990127053492,0.0014712704364884537,0.7316833431138897,0.038855301620135306,0.12119252873563213,0.010210077429337648,0.20781405003796485,0.015896415165692467,0.013121690313038937,0.004622866133145625,1.8290997680369536,0.31501954253598097,-0.009789762995602587,0.02262265863654757,-0.00247094898846723,0.011632301939266574,0.21836799509799013,0.07904752112186147,0.21836799509799015,0.07904752112186147,0.013121690313038937,0.02101771632702599,0.010232805714942504
bank_uci,logistic_regression,ExponentiatedGradient_DP,job_group,required,30,0.9001173423970219,0.0020264836980862615,0.669716661379331,0.028879063288443578,0.22428160919540227,0.014681960083411192,0.3357522950089574,0.017759612562611566,-0.007768398433747618,0.003637885954733178,0.8168292069285651,0.08153662851581439,-0.019102053982868215,0.021558348703137456,-0.010808885239050195,0.011146633113515715,0.0584487630487273,0.0224021069048252,0.05844876304872732,0.022402106904825192,0.007931202810480199,0.024892546712963017,0.013442527542063576
bank_uci,logistic_regression,ExponentiatedGradient_EO,age_group,required,30,0.8981751234118314,0.0015381315205374208,0.7003631808806923,0.030614846376628983,0.16846264367816086,0.011429819651375689,0.27138072458478324,0.015484843187990881,0.025886208092798946,0.005486998258072967,2.1841520618429104,0.2614925566573517,0.01886215515084866,0.028206918964129878,0.014438744485367517,0.01439417815184614,0.3127402381154569,0.07440144847313869,0.3127402381154569,0.0744014484731387,0.025886208092798946,0.025153727406359676,0.015768955119758576
bank_uci,logistic_regression,ExponentiatedGradient_EO,job_group,required,30,0.8999069353402931,0.0018726075255692607,0.665915570583808,0.026992667930147755,0.22442528735632183,0.01474781140892921,0.335407453841532,0.017349807373411234,-0.0067264027826567435,0.00411396153952624,0.8418551182749533,0.09292856733623062,-0.015067233645012963,0.022869546092005255,-0.008462175072140388,0.012051655164250429,0.052653568734512754,0.022464912345522246,0.05265356873451275,0.022464912345522236,0.007119744632613457,0.022613237858781977,0.012045479426084896
bank_uci,logistic_regression,baseline,age_group,required,30,0.9001011572388119,0.002013251827851359,0.668497534634271,0.028342009673796867,0.2251795977011494,0.014713970159304163,0.3366068330085848,0.01774383547518142,0.05259684954420636,0.005741689950129987,2.9196169388888493,0.20225003893718826,0.08639150493489585,0.02668212929753989,0.05508683488072322,0.013382810581025634,0.5284230320621685,0.05994282690844156,0.5284230320621685,0.059942826908441556,0.05259684954420636,0.08639150493489585,0.05508683488072322
bank_uci,logistic_regression,baseline,job_group,required,30,0.9001011572388119,0.002013251827851359,0.668497534634271,0.028342009673796867,0.2251795977011494,0.014713970159304163,0.3366068330085848,0.01774383547518142,-0.009594183665004549,0.003010799947101559,0.777938983609729,0.06205900794405936,-0.026161711571377963,0.01875178410161001,-0.014913896426810496,0.009536329041418734,0.06887341832816858,0.02110531895238715,0.0688734183281686,0.021105318952387153,0.009594183665004549,0.028276392803048125,0.015562080454350797
bank_uci,logistic_regression,equalized_odds,age_group,required,30,0.8886016023306629,0.003336441796433691,0.5163639782735905,0.03621729430458608,0.20944683908045975,0.01501566266531293,0.29735482997344176,0.01582658649799969,0.016614641897880682,0.005386371945172008,1.3955289296761677,0.1395640546058287,-0.00045357271496859704,0.03299299415537009,-0.0003642453079179801,0.015748655148397604,0.11242098074714245,0.03527084669142755,0.11242098074714243,0.03527084669142754,0.016614641897880682,0.025365230401950992,0.012175121012570475
bank_uci,logistic_regression,equalized_odds,job_group,required,30,0.8977543092983733,0.002024242557674012,0.6425299070943946,0.031035723535348326,0.20987787356321835,0.019364907081703846,0.3157824721767194,0.022148226470530497,-0.0020040510190654304,0.0041551233703896765,0.9543942726319578,0.10096509084026771,0.004566713481727153,0.03063578656700512,0.0026395851654695307,0.015101010833254104,0.033151101687548715,0.01992303820246623,0.03315110168754873,0.019923038202466235,0.0035615511332757364,0.025484377682586986,0.012614343224488145
bank_uci,logistic_regression,reweighing,age_group,required,30,0.9002872865582261,0.0019455342874780557,0.6826438761566133,0.02934220873603814,0.2151939655172414,0.013852399992673247,0.32698221934812377,0.017208238808045333,0.0476578529822902,0.005448519503526674,2.836998063773893,0.2130291419565786,0.07828032715832468,0.025321324687432253,0.0492920581815945,0.01293225301849621,0.5030570755240259,0.06264938282567145,0.5030570755240258,0.06264938282567144,0.0476578529822902,0.07828032715832468,0.0492920581815945
bank_uci,logistic_regression,reweighing,job_group,required,30,0.9000971109492595,0.0019346173161579343,0.668785106044406,0.027219573025326016,0.22478448275862067,0.01471156614926184,0.3361987703082068,0.017597465480240364,-0.008495850166436024,0.0032384340272149916,0.8011711721129032,0.06757578521187416,-0.02181676731673961,0.019516560889159613,-0.012401808825950102,0.010012064304876698,0.06154726352875902,0.02223191272898777,0.061547263528759034,0.022231912728987755,0.008495850166436024,0.025150377156204648,0.013713998905298525
bank_uci,mlp,baseline,age_group,optional_main_grid_extension,30,0.8998543335761107,0.002670170548724237,0.6522149008246342,0.04526566867210821,0.24428879310344828,0.028979891996605122,0.3536668839370165,0.029151648116098612,0.060796069729930506,0.01059645807444253,3.0124599096675855,0.23129091352539718,0.10047606017241067,0.027422759684798313,0.06484232470321112,0.01510482808717057,0.5596435910682843,0.06583672292219979,0.5596435910682843,0.0658367229221998,0.060796069729930506,0.10047606017241067,0.06484232470321112
