dataset,dataset_label,model,age_coding,n_seeds,n_rows_mean,accuracy_mean,accuracy_sd,precision_mean,precision_sd,recall_mean,recall_sd,f1_mean,f1_sd,spd_mean,spd_sd,di_mean,di_sd,eod_mean,eod_sd,aod_mean,aod_sd,cfs_mean,cfs_sd,abs_spd_mean,abs_spd_sd,abs_eod_mean,abs_eod_sd,abs_aod_mean,abs_aod_sd,abs_di_violation_mean,abs_di_violation_sd
acs_income_ca_2018,ACSIncome CA 2018,random_forest,older_vs_rest,30,49999.0,0.7837299999999998,0.0038075378957518227,0.7419614596451592,0.005137738030735804,0.7256941061860691,0.0075256824050612585,0.7337159732284694,0.005051287252071089,0.05518500481829033,0.011846434163969228,1.1402097548299641,0.03092800937128386,-0.06997032120754659,0.016004596607193097,-0.02100458898133112,0.00925765458291653,[0.07160477],0.006620051883375584,0.05518500481829033,0.011846434163969228,0.06997032120754659,0.016004596607193097,0.02105398142904185,0.009140851108655793,0.14020975482996417,0.03092800937128386
acs_income_ca_2018,ACSIncome CA 2018,random_forest,young_vs_rest,30,49999.0,0.7837299999999998,0.0038075378957518227,0.7419614596451592,0.005137738030735804,0.7256941061860691,0.0075256824050612585,0.7337159732284694,0.005051287252071089,-0.27809040759497283,0.008603324941156808,0.4128446575183396,0.014885813333558736,-0.0785495511607607,0.019643352183806705,-0.09376931130473563,0.011732456659386265,[0.25939115],0.012379650744714348,0.27809040759497283,0.008603324941156808,0.0785495511607607,0.019643352183806705,0.09376931130473563,0.011732456659386265,0.5871553424816605,0.01488581333355874
acs_income_ca_2018,ACSIncome CA 2018,xgboost,middle_vs_rest,30,49999.0,0.81414,0.004056123510327868,0.7760994648951016,0.005559172793128846,0.7693132001948367,0.0061597541331868105,0.7726793137677418,0.004980292090653448,-0.20937613199244026,0.007343978133347569,0.572367707589678,0.012738447453669666,-0.10340403160633013,0.013728136494733775,-0.09234683060821824,0.007976622223237584,[0.20818982],0.009407156877245788,0.20937613199244026,0.007343978133347569,0.10340403160633013,0.013728136494733775,0.09234683060821824,0.007976622223237584,0.4276322924103218,0.012738447453669666
acs_income_ca_2018,ACSIncome CA 2018,xgboost,older_vs_rest,30,49999.0,0.81414,0.004056123510327868,0.7760994648951016,0.005559172793128846,0.7693132001948367,0.0061597541331868105,0.7726793137677418,0.004980292090653448,0.05587822496892816,0.009454931498427596,1.1400034879350534,0.024336452173313386,-0.08901248038569771,0.015215543246357176,-0.029239140941436526,0.008210912423049322,[0.07853333],0.005966389874088858,0.05587822496892816,0.009454931498427596,0.08901248038569771,0.015215543246357176,0.029239140941436526,0.008210912423049322,0.14000348793505338,0.024336452173313382
acs_income_ca_2018,ACSIncome CA 2018,xgboost,young_vs_rest,30,49999.0,0.81414,0.004056123510327868,0.7760994648951016,0.005559172793128846,0.7693132001948367,0.0061597541331868105,0.7726793137677418,0.004980292090653448,-0.2947417907907694,0.007930142666641616,0.39016714688574666,0.014956528256078757,-0.08595387079039099,0.019171212791967936,-0.09287722241650416,0.011104206925386375,[0.27085143],0.012253020566100682,0.2947417907907694,0.007930142666641616,0.08595387079039099,0.019171212791967936,0.09287722241650416,0.011104206925386375,0.6098328531142533,0.014956528256078773
adult,Adult Income,gradient_boosting,middle_vs_rest,30,32561.0,0.8617943599979528,0.00372241141009195,0.7848616441500839,0.0115287041623395,0.5869260204081631,0.011704811856050138,0.6715376938495506,0.009591212566267606,-0.16988083192709863,0.007579638676719977,0.3130357038650334,0.021143687394043,-0.05442781762446011,0.03232474243857151,-0.048179278295730404,0.01602534063036665,[0.24001423],0.016482496846554853,0.16988083192709863,0.007579638676719977,0.05503250394343214,0.031247678793906847,0.048179278295730404,0.01602534063036665,0.6869642961349667,0.021143687394043008
adult,Adult Income,gradient_boosting,older_vs_rest,30,32561.0,0.8617943599979528,0.00372241141009195,0.7848616441500839,0.0115287041623395,0.5869260204081631,0.011704811856050138,0.6715376938495506,0.009591212566267606,-0.005648824898369942,0.017171024985058188,0.9692088687731955,0.09495152657499678,-0.03389512563008199,0.04622532183444672,-0.014183294413613717,0.02473706033686731,[0.03983485],0.02690324182929702,0.014162863416615719,0.010970421909544888,0.04537904694749839,0.03456891177140707,0.021510371275385003,0.0184762993661262,0.07828713319101215,0.0604678699913742
adult,Adult Income,gradient_boosting,young_vs_rest,30,32561.0,0.8617943599979528,0.00372241141009195,0.7848616441500839,0.0115287041623395,0.5869260204081631,0.011704811856050138,0.6715376938495506,0.009591212566267606,-0.18353240068106028,0.007474922488093187,0.23417955406247754,0.020551400547693048,-0.06319647563338911,0.04107553934254291,-0.054128442091354416,0.02023444896840775,[0.26707751],0.01946320021088799,0.18353240068106028,0.007474922488093187,0.06482873697910634,0.038353923443328664,0.054128442091354416,0.02023444896840775,0.7658204459375225,0.020551400547693048
adult,Adult Income,logistic_regression,middle_vs_rest,30,32561.0,0.8489124315471623,0.0037074769264915613,0.7351578404260118,0.010810192985431195,0.5823341836734693,0.012550422777890964,0.6497959394998265,0.009577997743743634,-0.1729322504702692,0.007458185301686745,0.33271735325509766,0.01951631640446638,-0.043992848386575335,0.029654796590074407,-0.048817244580967006,0.014219117407895868,[0.23355582],0.014372130225454508,0.1729322504702692,0.007458185301686745,0.04519114216922764,0.027728202511664055,0.048817244580967006,0.014219117407895868,0.6672826467449025,0.01951631640446637
adult,Adult Income,logistic_regression,older_vs_rest,30,32561.0,0.8489124315471623,0.0037074769264915613,0.7351578404260118,0.010810192985431195,0.5823341836734693,0.012550422777890964,0.6497959394998265,0.009577997743743634,0.0016454181167857693,0.015273969931461745,1.0089940466025733,0.08112760697434687,-0.012482691779434452,0.0409428224755422,-0.002036853084074997,0.022169154748029298,[0.03086005],0.021742251275896587,0.011526146094662522,0.00993286303841082,0.03377892294594325,0.025634826402444705,0.017244306270746513,0.013716528409718695,0.060890822809531765,0.05319611955777986
